"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3410","Edit course","LMS system","Thu May 15 04:17:32 GMT 2025","passed","Thu May 15 04:17:36 GMT 2025","Courses","Courses","",""
"","1281","User login with wrong email or password","LMS system","Thu May 15 04:17:27 GMT 2025","passed","Thu May 15 04:17:28 GMT 2025","Authorization","Authentication","",""
"","1044","User login with wrong email or password","LMS system","Thu May 15 04:17:28 GMT 2025","passed","Thu May 15 04:17:30 GMT 2025","Authorization","Authentication","",""
"","1503","User login with wrong email or password","LMS system","Thu May 15 04:17:25 GMT 2025","passed","Thu May 15 04:17:26 GMT 2025","Authorization","Authentication","",""
"","3133","User login with correct email or password","LMS system","Thu May 15 04:17:25 GMT 2025","passed","Thu May 15 04:17:28 GMT 2025","Authorization","Authentication","",""
"","1042","Check displaying of empty courses list","LMS system","Thu May 15 04:17:31 GMT 2025","passed","Thu May 15 04:17:32 GMT 2025","Courses","Courses","",""
"","1220","Registration with correct email, username and password","LMS system","Thu May 15 04:17:30 GMT 2025","passed","Thu May 15 04:17:31 GMT 2025","Registration","Authentication","",""
"","870","Navigation from login page to registration page","LMS system","Thu May 15 04:17:29 GMT 2025","passed","Thu May 15 04:17:29 GMT 2025","Authorization","Authentication","",""
"","1048","Check displaying of dashboard page","LMS system","Thu May 15 04:17:38 GMT 2025","passed","Thu May 15 04:17:39 GMT 2025","Dashboard","Dashboard","",""
"","3356","Create course","LMS system","Thu May 15 04:17:32 GMT 2025","passed","Thu May 15 04:17:36 GMT 2025","Courses","Courses","",""
