"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1282","User login with wrong email or password","LMS system","2026-09-05","passed","2026-09-05","Authorization","Authentication","",""
"","1432","Check displaying of dashboard page","LMS system","2026-09-05","passed","2026-09-05","Dashboard","Dashboard","",""
"","1278","Check displaying of empty courses list","LMS system","2026-09-05","passed","2026-09-05","Courses","Courses","",""
"","1344","User login with wrong email or password","LMS system","2026-09-05","passed","2026-09-05","Authorization","Authentication","",""
"","1715","Registration with correct email, username and password","LMS system","2026-09-05","passed","2026-09-05","Registration","Authentication","",""
"","3774","Edit course","LMS system","2026-09-05","passed","2026-09-05","Courses","Courses","",""
"","1595","User login with wrong email or password","LMS system","2026-09-05","passed","2026-09-05","Authorization","Authentication","",""
"","3755","Create course","LMS system","2026-09-05","passed","2026-09-05","Courses","Courses","",""
"","4080","User login with correct email or password","LMS system","2026-09-05","passed","2026-09-05","Authorization","Authentication","",""
"","1217","Navigation from login page to registration page","LMS system","2026-09-05","passed","2026-09-05","Authorization","Authentication","",""
