"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1076","Check displaying of empty courses list","LMS system","Thu Aug 14 01:58:15 GMT 2025","passed","Thu Aug 14 01:58:16 GMT 2025","Courses","Courses","",""
"","1221","Check displaying of dashboard page","LMS system","Thu Aug 14 01:58:21 GMT 2025","passed","Thu Aug 14 01:58:22 GMT 2025","Dashboard","Dashboard","",""
"","3545","Edit course","LMS system","Thu Aug 14 01:58:16 GMT 2025","passed","Thu Aug 14 01:58:20 GMT 2025","Courses","Courses","",""
"","3444","User login with correct email or password","LMS system","Thu Aug 14 01:58:09 GMT 2025","passed","Thu Aug 14 01:58:12 GMT 2025","Authorization","Authentication","",""
"","904","Navigation from login page to registration page","LMS system","Thu Aug 14 01:58:12 GMT 2025","passed","Thu Aug 14 01:58:13 GMT 2025","Authorization","Authentication","",""
"","1437","User login with wrong email or password","LMS system","Thu Aug 14 01:58:11 GMT 2025","passed","Thu Aug 14 01:58:12 GMT 2025","Authorization","Authentication","",""
"","1030","User login with wrong email or password","LMS system","Thu Aug 14 01:58:13 GMT 2025","passed","Thu Aug 14 01:58:14 GMT 2025","Authorization","Authentication","",""
"","3617","Create course","LMS system","Thu Aug 14 01:58:16 GMT 2025","passed","Thu Aug 14 01:58:20 GMT 2025","Courses","Courses","",""
"","1345","Registration with correct email, username and password","LMS system","Thu Aug 14 01:58:14 GMT 2025","passed","Thu Aug 14 01:58:15 GMT 2025","Registration","Authentication","",""
"","1618","User login with wrong email or password","LMS system","Thu Aug 14 01:58:09 GMT 2025","passed","Thu Aug 14 01:58:10 GMT 2025","Authorization","Authentication","",""
