"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4318","Edit course","LMS system","Thu Jun 19 01:57:01 GMT 2025","passed","Thu Jun 19 01:57:05 GMT 2025","Courses","Courses","",""
"","1073","User login with wrong email or password","LMS system","Thu Jun 19 01:56:57 GMT 2025","passed","Thu Jun 19 01:56:58 GMT 2025","Authorization","Authentication","",""
"","1276","User login with wrong email or password","LMS system","Thu Jun 19 01:56:55 GMT 2025","passed","Thu Jun 19 01:56:56 GMT 2025","Authorization","Authentication","",""
"","3152","User login with correct email or password","LMS system","Thu Jun 19 01:56:53 GMT 2025","passed","Thu Jun 19 01:56:56 GMT 2025","Authorization","Authentication","",""
"","1293","Check displaying of dashboard page","LMS system","Thu Jun 19 01:57:07 GMT 2025","passed","Thu Jun 19 01:57:08 GMT 2025","Dashboard","Dashboard","",""
"","4298","Create course","LMS system","Thu Jun 19 01:57:01 GMT 2025","passed","Thu Jun 19 01:57:05 GMT 2025","Courses","Courses","",""
"","1197","Check displaying of empty courses list","LMS system","Thu Jun 19 01:56:59 GMT 2025","passed","Thu Jun 19 01:57:00 GMT 2025","Courses","Courses","",""
"","1005","Navigation from login page to registration page","LMS system","Thu Jun 19 01:56:57 GMT 2025","passed","Thu Jun 19 01:56:58 GMT 2025","Authorization","Authentication","",""
"","1258","Registration with correct email, username and password","LMS system","Thu Jun 19 01:56:58 GMT 2025","passed","Thu Jun 19 01:56:59 GMT 2025","Registration","Authentication","",""
"","1535","User login with wrong email or password","LMS system","Thu Jun 19 01:56:53 GMT 2025","passed","Thu Jun 19 01:56:54 GMT 2025","Authorization","Authentication","",""
