"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1161","User login with wrong email or password","LMS system","Sun May 18 16:37:44 GMT 2025","passed","Sun May 18 16:37:45 GMT 2025","Authorization","Authentication","",""
"","2893","User login with correct email or password","LMS system","Sun May 18 16:37:44 GMT 2025","passed","Sun May 18 16:37:47 GMT 2025","Authorization","Authentication","",""
"","3498","Edit course","LMS system","Sun May 18 16:37:51 GMT 2025","passed","Sun May 18 16:37:54 GMT 2025","Courses","Courses","",""
"","920","Check displaying of empty courses list","LMS system","Sun May 18 16:37:50 GMT 2025","passed","Sun May 18 16:37:51 GMT 2025","Courses","Courses","",""
"","1326","User login with wrong email or password","LMS system","Sun May 18 16:37:45 GMT 2025","passed","Sun May 18 16:37:47 GMT 2025","Authorization","Authentication","",""
"","838","Navigation from login page to registration page","LMS system","Sun May 18 16:37:47 GMT 2025","passed","Sun May 18 16:37:48 GMT 2025","Authorization","Authentication","",""
"","1020","User login with wrong email or password","LMS system","Sun May 18 16:37:47 GMT 2025","passed","Sun May 18 16:37:48 GMT 2025","Authorization","Authentication","",""
"","3294","Create course","LMS system","Sun May 18 16:37:51 GMT 2025","passed","Sun May 18 16:37:54 GMT 2025","Courses","Courses","",""
"","1314","Registration with correct email, username and password","LMS system","Sun May 18 16:37:48 GMT 2025","passed","Sun May 18 16:37:50 GMT 2025","Registration","Authentication","",""
"","1226","Check displaying of dashboard page","LMS system","Sun May 18 16:37:56 GMT 2025","passed","Sun May 18 16:37:57 GMT 2025","Dashboard","Dashboard","",""
