"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1351","Registration with correct email, username and password","LMS system","Thu Jun 12 01:54:54 GMT 2025","passed","Thu Jun 12 01:54:55 GMT 2025","Registration","Authentication","",""
"","3465","Edit course","LMS system","Thu Jun 12 01:54:56 GMT 2025","passed","Thu Jun 12 01:55:00 GMT 2025","Courses","Courses","",""
"","2921","User login with correct email or password","LMS system","Thu Jun 12 01:54:49 GMT 2025","passed","Thu Jun 12 01:54:51 GMT 2025","Authorization","Authentication","",""
"","941","Navigation from login page to registration page","LMS system","Thu Jun 12 01:54:52 GMT 2025","passed","Thu Jun 12 01:54:53 GMT 2025","Authorization","Authentication","",""
"","1054","Check displaying of empty courses list","LMS system","Thu Jun 12 01:54:54 GMT 2025","passed","Thu Jun 12 01:54:56 GMT 2025","Courses","Courses","",""
"","3408","Create course","LMS system","Thu Jun 12 01:54:56 GMT 2025","passed","Thu Jun 12 01:54:59 GMT 2025","Courses","Courses","",""
"","1293","Check displaying of dashboard page","LMS system","Thu Jun 12 01:55:01 GMT 2025","passed","Thu Jun 12 01:55:03 GMT 2025","Dashboard","Dashboard","",""
"","1384","User login with wrong email or password","LMS system","Thu Jun 12 01:54:49 GMT 2025","passed","Thu Jun 12 01:54:50 GMT 2025","Authorization","Authentication","",""
"","1300","User login with wrong email or password","LMS system","Thu Jun 12 01:54:50 GMT 2025","passed","Thu Jun 12 01:54:52 GMT 2025","Authorization","Authentication","",""
"","1047","User login with wrong email or password","LMS system","Thu Jun 12 01:54:52 GMT 2025","passed","Thu Jun 12 01:54:53 GMT 2025","Authorization","Authentication","",""
