"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3707","User login with correct email or password","LMS system","Tue Sep 02 01:49:13 GMT 2025","passed","Tue Sep 02 01:49:17 GMT 2025","Authorization","Authentication","",""
"","3804","Create course","LMS system","Tue Sep 02 01:49:21 GMT 2025","passed","Tue Sep 02 01:49:24 GMT 2025","Courses","Courses","",""
"","1294","User login with wrong email or password","LMS system","Tue Sep 02 01:49:15 GMT 2025","passed","Tue Sep 02 01:49:16 GMT 2025","Authorization","Authentication","",""
"","1266","Check displaying of empty courses list","LMS system","Tue Sep 02 01:49:20 GMT 2025","passed","Tue Sep 02 01:49:21 GMT 2025","Courses","Courses","",""
"","1763","User login with wrong email or password","LMS system","Tue Sep 02 01:49:13 GMT 2025","passed","Tue Sep 02 01:49:15 GMT 2025","Authorization","Authentication","",""
"","1725","Check displaying of dashboard page","LMS system","Tue Sep 02 01:49:26 GMT 2025","passed","Tue Sep 02 01:49:28 GMT 2025","Dashboard","Dashboard","",""
"","4045","Edit course","LMS system","Tue Sep 02 01:49:21 GMT 2025","passed","Tue Sep 02 01:49:25 GMT 2025","Courses","Courses","",""
"","1109","User login with wrong email or password","LMS system","Tue Sep 02 01:49:17 GMT 2025","passed","Tue Sep 02 01:49:18 GMT 2025","Authorization","Authentication","",""
"","860","Navigation from login page to registration page","LMS system","Tue Sep 02 01:49:17 GMT 2025","passed","Tue Sep 02 01:49:18 GMT 2025","Authorization","Authentication","",""
"","1328","Registration with correct email, username and password","LMS system","Tue Sep 02 01:49:18 GMT 2025","passed","Tue Sep 02 01:49:19 GMT 2025","Registration","Authentication","",""
