"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3249","Edit course","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
"","1778","Registration with correct email, username and password","LMS system","2026-09-12","passed","2026-09-12","Registration","Authentication","",""
"","1481","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","2983","User login with correct email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1306","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","2963","Create course","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
"","1278","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1012","Check displaying of dashboard page","LMS system","2026-09-12","passed","2026-09-12","Dashboard","Dashboard","",""
"","1562","Navigation from login page to registration page","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1152","Check displaying of empty courses list","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
