"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3702","User login with correct email or password","LMS system","Sat Aug 09 01:56:49 GMT 2025","passed","Sat Aug 09 01:56:53 GMT 2025","Authorization","Authentication","",""
"","1993","User login with wrong email or password","LMS system","Sat Aug 09 01:56:49 GMT 2025","passed","Sat Aug 09 01:56:51 GMT 2025","Authorization","Authentication","",""
"","1402","Check displaying of dashboard page","LMS system","Sat Aug 09 01:57:03 GMT 2025","passed","Sat Aug 09 01:57:04 GMT 2025","Dashboard","Dashboard","",""
"","1171","Check displaying of empty courses list","LMS system","Sat Aug 09 01:56:56 GMT 2025","passed","Sat Aug 09 01:56:57 GMT 2025","Courses","Courses","",""
"","857","Navigation from login page to registration page","LMS system","Sat Aug 09 01:56:54 GMT 2025","passed","Sat Aug 09 01:56:54 GMT 2025","Authorization","Authentication","",""
"","1371","User login with wrong email or password","LMS system","Sat Aug 09 01:56:52 GMT 2025","passed","Sat Aug 09 01:56:53 GMT 2025","Authorization","Authentication","",""
"","1033","User login with wrong email or password","LMS system","Sat Aug 09 01:56:54 GMT 2025","passed","Sat Aug 09 01:56:55 GMT 2025","Authorization","Authentication","",""
"","3723","Edit course","LMS system","Sat Aug 09 01:56:58 GMT 2025","passed","Sat Aug 09 01:57:01 GMT 2025","Courses","Courses","",""
"","1293","Registration with correct email, username and password","LMS system","Sat Aug 09 01:56:55 GMT 2025","passed","Sat Aug 09 01:56:56 GMT 2025","Registration","Authentication","",""
"","3804","Create course","LMS system","Sat Aug 09 01:56:57 GMT 2025","passed","Sat Aug 09 01:57:01 GMT 2025","Courses","Courses","",""
