"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1289","Registration with correct email, username and password","LMS system","Sat Aug 23 01:47:23 GMT 2025","passed","Sat Aug 23 01:47:24 GMT 2025","Registration","Authentication","",""
"","3491","Edit course","LMS system","Sat Aug 23 01:47:25 GMT 2025","passed","Sat Aug 23 01:47:29 GMT 2025","Courses","Courses","",""
"","1652","User login with wrong email or password","LMS system","Sat Aug 23 01:47:18 GMT 2025","passed","Sat Aug 23 01:47:19 GMT 2025","Authorization","Authentication","",""
"","1163","Check displaying of dashboard page","LMS system","Sat Aug 23 01:47:30 GMT 2025","passed","Sat Aug 23 01:47:31 GMT 2025","Dashboard","Dashboard","",""
"","3593","Create course","LMS system","Sat Aug 23 01:47:25 GMT 2025","passed","Sat Aug 23 01:47:29 GMT 2025","Courses","Courses","",""
"","1304","User login with wrong email or password","LMS system","Sat Aug 23 01:47:20 GMT 2025","passed","Sat Aug 23 01:47:21 GMT 2025","Authorization","Authentication","",""
"","1012","Check displaying of empty courses list","LMS system","Sat Aug 23 01:47:24 GMT 2025","passed","Sat Aug 23 01:47:25 GMT 2025","Courses","Courses","",""
"","1007","User login with wrong email or password","LMS system","Sat Aug 23 01:47:22 GMT 2025","passed","Sat Aug 23 01:47:23 GMT 2025","Authorization","Authentication","",""
"","3412","User login with correct email or password","LMS system","Sat Aug 23 01:47:18 GMT 2025","passed","Sat Aug 23 01:47:21 GMT 2025","Authorization","Authentication","",""
"","943","Navigation from login page to registration page","LMS system","Sat Aug 23 01:47:21 GMT 2025","passed","Sat Aug 23 01:47:22 GMT 2025","Authorization","Authentication","",""
