"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","959","Check displaying of empty courses list","LMS system","Sat Jun 27 10:54:47 UTC 2026","passed","Sat Jun 27 10:54:48 UTC 2026","Courses","Courses","",""
"","1561","Check displaying of dashboard page","LMS system","Sat Jun 27 10:54:53 UTC 2026","passed","Sat Jun 27 10:54:55 UTC 2026","Dashboard","Dashboard","",""
"","1303","User login with wrong email or password","LMS system","Sat Jun 27 10:54:41 UTC 2026","passed","Sat Jun 27 10:54:42 UTC 2026","Authorization","Authentication","",""
"","1275","Registration with correct email, username and password","LMS system","Sat Jun 27 10:54:45 UTC 2026","passed","Sat Jun 27 10:54:47 UTC 2026","Registration","Authentication","",""
"","822","Navigation from login page to registration page","LMS system","Sat Jun 27 10:54:44 UTC 2026","passed","Sat Jun 27 10:54:45 UTC 2026","Authorization","Authentication","",""
"","3969","Create course","LMS system","Sat Jun 27 10:54:48 UTC 2026","passed","Sat Jun 27 10:54:52 UTC 2026","Courses","Courses","",""
"","999","User login with wrong email or password","LMS system","Sat Jun 27 10:54:44 UTC 2026","passed","Sat Jun 27 10:54:45 UTC 2026","Authorization","Authentication","",""
"","4129","Edit course","LMS system","Sat Jun 27 10:54:48 UTC 2026","passed","Sat Jun 27 10:54:52 UTC 2026","Courses","Courses","",""
"","1344","User login with wrong email or password","LMS system","Sat Jun 27 10:54:43 UTC 2026","passed","Sat Jun 27 10:54:44 UTC 2026","Authorization","Authentication","",""
"","2878","User login with correct email or password","LMS system","Sat Jun 27 10:54:41 UTC 2026","passed","Sat Jun 27 10:54:44 UTC 2026","Authorization","Authentication","",""
