"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3651","Edit course","LMS system","Thu Aug 07 02:08:18 GMT 2025","passed","Thu Aug 07 02:08:22 GMT 2025","Courses","Courses","",""
"","1030","Navigation from login page to registration page","LMS system","Thu Aug 07 02:08:14 GMT 2025","passed","Thu Aug 07 02:08:15 GMT 2025","Authorization","Authentication","",""
"","3159","User login with correct email or password","LMS system","Thu Aug 07 02:08:10 GMT 2025","passed","Thu Aug 07 02:08:13 GMT 2025","Authorization","Authentication","",""
"","1115","Check displaying of empty courses list","LMS system","Thu Aug 07 02:08:17 GMT 2025","passed","Thu Aug 07 02:08:18 GMT 2025","Courses","Courses","",""
"","1136","User login with wrong email or password","LMS system","Thu Aug 07 02:08:14 GMT 2025","passed","Thu Aug 07 02:08:15 GMT 2025","Authorization","Authentication","",""
"","1265","Check displaying of dashboard page","LMS system","Thu Aug 07 02:08:23 GMT 2025","passed","Thu Aug 07 02:08:24 GMT 2025","Dashboard","Dashboard","",""
"","1458","User login with wrong email or password","LMS system","Thu Aug 07 02:08:12 GMT 2025","passed","Thu Aug 07 02:08:14 GMT 2025","Authorization","Authentication","",""
"","1584","User login with wrong email or password","LMS system","Thu Aug 07 02:08:10 GMT 2025","passed","Thu Aug 07 02:08:12 GMT 2025","Authorization","Authentication","",""
"","1323","Registration with correct email, username and password","LMS system","Thu Aug 07 02:08:15 GMT 2025","passed","Thu Aug 07 02:08:17 GMT 2025","Registration","Authentication","",""
"","3653","Create course","LMS system","Thu Aug 07 02:08:18 GMT 2025","passed","Thu Aug 07 02:08:22 GMT 2025","Courses","Courses","",""
