"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3477","Create course","LMS system","Tue Jul 01 02:08:18 GMT 2025","passed","Tue Jul 01 02:08:21 GMT 2025","Courses","Courses","",""
"","1320","Registration with correct email, username and password","LMS system","Tue Jul 01 02:08:15 GMT 2025","passed","Tue Jul 01 02:08:16 GMT 2025","Registration","Authentication","",""
"","1205","Check displaying of dashboard page","LMS system","Tue Jul 01 02:08:22 GMT 2025","passed","Tue Jul 01 02:08:24 GMT 2025","Dashboard","Dashboard","",""
"","3606","Edit course","LMS system","Tue Jul 01 02:08:18 GMT 2025","passed","Tue Jul 01 02:08:21 GMT 2025","Courses","Courses","",""
"","1068","Check displaying of empty courses list","LMS system","Tue Jul 01 02:08:16 GMT 2025","passed","Tue Jul 01 02:08:17 GMT 2025","Courses","Courses","",""
"","1492","User login with wrong email or password","LMS system","Tue Jul 01 02:08:10 GMT 2025","passed","Tue Jul 01 02:08:11 GMT 2025","Authorization","Authentication","",""
"","1045","User login with wrong email or password","LMS system","Tue Jul 01 02:08:14 GMT 2025","passed","Tue Jul 01 02:08:15 GMT 2025","Authorization","Authentication","",""
"","1281","User login with wrong email or password","LMS system","Tue Jul 01 02:08:12 GMT 2025","passed","Tue Jul 01 02:08:13 GMT 2025","Authorization","Authentication","",""
"","909","Navigation from login page to registration page","LMS system","Tue Jul 01 02:08:14 GMT 2025","passed","Tue Jul 01 02:08:14 GMT 2025","Authorization","Authentication","",""
"","3085","User login with correct email or password","LMS system","Tue Jul 01 02:08:10 GMT 2025","passed","Tue Jul 01 02:08:13 GMT 2025","Authorization","Authentication","",""
