"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3182","User login with correct email or password","LMS system","Sat Apr 18 09:42:14 UTC 2026","passed","Sat Apr 18 09:42:17 UTC 2026","Authorization","Authentication","",""
"","1352","User login with wrong email or password","LMS system","Sat Apr 18 09:42:16 UTC 2026","passed","Sat Apr 18 09:42:17 UTC 2026","Authorization","Authentication","",""
"","4144","Edit course","LMS system","Sat Apr 18 09:42:21 UTC 2026","passed","Sat Apr 18 09:42:26 UTC 2026","Courses","Courses","",""
"","3915","Create course","LMS system","Sat Apr 18 09:42:21 UTC 2026","passed","Sat Apr 18 09:42:25 UTC 2026","Courses","Courses","",""
"","1407","Registration with correct email, username and password","LMS system","Sat Apr 18 09:42:18 UTC 2026","passed","Sat Apr 18 09:42:20 UTC 2026","Registration","Authentication","",""
"","898","Navigation from login page to registration page","LMS system","Sat Apr 18 09:42:17 UTC 2026","passed","Sat Apr 18 09:42:18 UTC 2026","Authorization","Authentication","",""
"","971","Check displaying of empty courses list","LMS system","Sat Apr 18 09:42:20 UTC 2026","passed","Sat Apr 18 09:42:21 UTC 2026","Courses","Courses","",""
"","1371","User login with wrong email or password","LMS system","Sat Apr 18 09:42:14 UTC 2026","passed","Sat Apr 18 09:42:15 UTC 2026","Authorization","Authentication","",""
"","1577","Check displaying of dashboard page","LMS system","Sat Apr 18 09:42:27 UTC 2026","passed","Sat Apr 18 09:42:28 UTC 2026","Dashboard","Dashboard","",""
"","1131","User login with wrong email or password","LMS system","Sat Apr 18 09:42:18 UTC 2026","passed","Sat Apr 18 09:42:19 UTC 2026","Authorization","Authentication","",""
