"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3489","Edit course","LMS system","Tue Aug 26 01:52:31 GMT 2025","passed","Tue Aug 26 01:52:34 GMT 2025","Courses","Courses","",""
"","1299","Registration with correct email, username and password","LMS system","Tue Aug 26 01:52:28 GMT 2025","passed","Tue Aug 26 01:52:29 GMT 2025","Registration","Authentication","",""
"","1031","User login with wrong email or password","LMS system","Tue Aug 26 01:52:27 GMT 2025","passed","Tue Aug 26 01:52:28 GMT 2025","Authorization","Authentication","",""
"","1029","Check displaying of empty courses list","LMS system","Tue Aug 26 01:52:30 GMT 2025","passed","Tue Aug 26 01:52:31 GMT 2025","Courses","Courses","",""
"","3610","Create course","LMS system","Tue Aug 26 01:52:31 GMT 2025","passed","Tue Aug 26 01:52:34 GMT 2025","Courses","Courses","",""
"","1229","Check displaying of dashboard page","LMS system","Tue Aug 26 01:52:36 GMT 2025","passed","Tue Aug 26 01:52:37 GMT 2025","Dashboard","Dashboard","",""
"","912","Navigation from login page to registration page","LMS system","Tue Aug 26 01:52:27 GMT 2025","passed","Tue Aug 26 01:52:28 GMT 2025","Authorization","Authentication","",""
"","1399","User login with wrong email or password","LMS system","Tue Aug 26 01:52:25 GMT 2025","passed","Tue Aug 26 01:52:27 GMT 2025","Authorization","Authentication","",""
"","1689","User login with wrong email or password","LMS system","Tue Aug 26 01:52:23 GMT 2025","passed","Tue Aug 26 01:52:25 GMT 2025","Authorization","Authentication","",""
"","3567","User login with correct email or password","LMS system","Tue Aug 26 01:52:23 GMT 2025","passed","Tue Aug 26 01:52:27 GMT 2025","Authorization","Authentication","",""
