"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1543","User login with wrong email or password","LMS system","Thu Jul 17 02:04:04 GMT 2025","passed","Thu Jul 17 02:04:06 GMT 2025","Authorization","Authentication","",""
"","1543","User login with wrong email or password","LMS system","Thu Jul 17 02:04:02 GMT 2025","passed","Thu Jul 17 02:04:03 GMT 2025","Authorization","Authentication","",""
"","1302","Check displaying of empty courses list","LMS system","Thu Jul 17 02:04:09 GMT 2025","passed","Thu Jul 17 02:04:10 GMT 2025","Courses","Courses","",""
"","4361","Edit course","LMS system","Thu Jul 17 02:04:11 GMT 2025","passed","Thu Jul 17 02:04:16 GMT 2025","Courses","Courses","",""
"","1111","Check displaying of dashboard page","LMS system","Thu Jul 17 02:04:17 GMT 2025","passed","Thu Jul 17 02:04:19 GMT 2025","Dashboard","Dashboard","",""
"","1350","User login with wrong email or password","LMS system","Thu Jul 17 02:04:06 GMT 2025","passed","Thu Jul 17 02:04:07 GMT 2025","Authorization","Authentication","",""
"","3348","User login with correct email or password","LMS system","Thu Jul 17 02:04:02 GMT 2025","passed","Thu Jul 17 02:04:05 GMT 2025","Authorization","Authentication","",""
"","1668","Registration with correct email, username and password","LMS system","Thu Jul 17 02:04:08 GMT 2025","passed","Thu Jul 17 02:04:10 GMT 2025","Registration","Authentication","",""
"","1116","Navigation from login page to registration page","LMS system","Thu Jul 17 02:04:06 GMT 2025","passed","Thu Jul 17 02:04:07 GMT 2025","Authorization","Authentication","",""
"","4181","Create course","LMS system","Thu Jul 17 02:04:11 GMT 2025","passed","Thu Jul 17 02:04:15 GMT 2025","Courses","Courses","",""
