"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1084","User login with wrong email or password","LMS system","Sat Oct 11 01:42:09 GMT 2025","passed","Sat Oct 11 01:42:10 GMT 2025","Authorization","Authentication","",""
"","991","Navigation from login page to registration page","LMS system","Sat Oct 11 01:42:09 GMT 2025","passed","Sat Oct 11 01:42:10 GMT 2025","Authorization","Authentication","",""
"","1441","Check displaying of empty courses list","LMS system","Sat Oct 11 01:42:11 GMT 2025","passed","Sat Oct 11 01:42:13 GMT 2025","Courses","Courses","",""
"","4118","Edit course","LMS system","Sat Oct 11 01:42:13 GMT 2025","passed","Sat Oct 11 01:42:17 GMT 2025","Courses","Courses","",""
"","1403","Registration with correct email, username and password","LMS system","Sat Oct 11 01:42:10 GMT 2025","passed","Sat Oct 11 01:42:11 GMT 2025","Registration","Authentication","",""
"","1818","User login with wrong email or password","LMS system","Sat Oct 11 01:42:04 GMT 2025","passed","Sat Oct 11 01:42:06 GMT 2025","Authorization","Authentication","",""
"","1630","Check displaying of dashboard page","LMS system","Sat Oct 11 01:42:18 GMT 2025","passed","Sat Oct 11 01:42:20 GMT 2025","Dashboard","Dashboard","",""
"","3695","User login with correct email or password","LMS system","Sat Oct 11 01:42:04 GMT 2025","passed","Sat Oct 11 01:42:08 GMT 2025","Authorization","Authentication","",""
"","4066","Create course","LMS system","Sat Oct 11 01:42:13 GMT 2025","passed","Sat Oct 11 01:42:17 GMT 2025","Courses","Courses","",""
"","1573","User login with wrong email or password","LMS system","Sat Oct 11 01:42:07 GMT 2025","passed","Sat Oct 11 01:42:08 GMT 2025","Authorization","Authentication","",""
