"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1660","Registration with correct email, username and password","LMS system","2026-09-12","passed","2026-09-12","Registration","Authentication","",""
"","3912","User login with correct email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","3994","Edit course","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
"","1911","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1324","Check displaying of empty courses list","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
"","1615","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1175","Navigation from login page to registration page","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","1183","User login with wrong email or password","LMS system","2026-09-12","passed","2026-09-12","Authorization","Authentication","",""
"","3781","Create course","LMS system","2026-09-12","passed","2026-09-12","Courses","Courses","",""
"","1362","Check displaying of dashboard page","LMS system","2026-09-12","passed","2026-09-12","Dashboard","Dashboard","",""
