"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3609","Edit course","LMS system","Sat Feb 21 10:27:13 UTC 2026","passed","Sat Feb 21 10:27:16 UTC 2026","Courses","Courses","",""
"","1091","Check displaying of empty courses list","LMS system","Sat Feb 21 10:27:11 UTC 2026","passed","Sat Feb 21 10:27:12 UTC 2026","Courses","Courses","",""
"","1077","User login with wrong email or password","LMS system","Sat Feb 21 10:27:09 UTC 2026","passed","Sat Feb 21 10:27:10 UTC 2026","Authorization","Authentication","",""
"","3505","Create course","LMS system","Sat Feb 21 10:27:12 UTC 2026","passed","Sat Feb 21 10:27:16 UTC 2026","Courses","Courses","",""
"","959","Navigation from login page to registration page","LMS system","Sat Feb 21 10:27:09 UTC 2026","passed","Sat Feb 21 10:27:10 UTC 2026","Authorization","Authentication","",""
"","1484","User login with wrong email or password","LMS system","Sat Feb 21 10:27:07 UTC 2026","passed","Sat Feb 21 10:27:08 UTC 2026","Authorization","Authentication","",""
"","3158","User login with correct email or password","LMS system","Sat Feb 21 10:27:05 UTC 2026","passed","Sat Feb 21 10:27:08 UTC 2026","Authorization","Authentication","",""
"","1293","Check displaying of dashboard page","LMS system","Sat Feb 21 10:27:17 UTC 2026","passed","Sat Feb 21 10:27:19 UTC 2026","Dashboard","Dashboard","",""
"","1473","User login with wrong email or password","LMS system","Sat Feb 21 10:27:05 UTC 2026","passed","Sat Feb 21 10:27:06 UTC 2026","Authorization","Authentication","",""
"","1354","Registration with correct email, username and password","LMS system","Sat Feb 21 10:27:10 UTC 2026","passed","Sat Feb 21 10:27:11 UTC 2026","Registration","Authentication","",""
