"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3534","Edit course","LMS system","Tue Oct 14 01:46:38 GMT 2025","passed","Tue Oct 14 01:46:42 GMT 2025","Courses","Courses","",""
"","1461","User login with wrong email or password","LMS system","Tue Oct 14 01:46:31 GMT 2025","passed","Tue Oct 14 01:46:32 GMT 2025","Authorization","Authentication","",""
"","1078","Check displaying of empty courses list","LMS system","Tue Oct 14 01:46:37 GMT 2025","passed","Tue Oct 14 01:46:38 GMT 2025","Courses","Courses","",""
"","3547","Create course","LMS system","Tue Oct 14 01:46:38 GMT 2025","passed","Tue Oct 14 01:46:42 GMT 2025","Courses","Courses","",""
"","1248","Check displaying of dashboard page","LMS system","Tue Oct 14 01:46:43 GMT 2025","passed","Tue Oct 14 01:46:44 GMT 2025","Dashboard","Dashboard","",""
"","912","Navigation from login page to registration page","LMS system","Tue Oct 14 01:46:34 GMT 2025","passed","Tue Oct 14 01:46:35 GMT 2025","Authorization","Authentication","",""
"","1357","Registration with correct email, username and password","LMS system","Tue Oct 14 01:46:36 GMT 2025","passed","Tue Oct 14 01:46:37 GMT 2025","Registration","Authentication","",""
"","1062","User login with wrong email or password","LMS system","Tue Oct 14 01:46:35 GMT 2025","passed","Tue Oct 14 01:46:36 GMT 2025","Authorization","Authentication","",""
"","3240","User login with correct email or password","LMS system","Tue Oct 14 01:46:31 GMT 2025","passed","Tue Oct 14 01:46:34 GMT 2025","Authorization","Authentication","",""
"","1390","User login with wrong email or password","LMS system","Tue Oct 14 01:46:33 GMT 2025","passed","Tue Oct 14 01:46:34 GMT 2025","Authorization","Authentication","",""
