"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4303","Create course","LMS system","Sun May 18 13:55:19 GMT 2025","passed","Sun May 18 13:55:23 GMT 2025","Courses","Courses","",""
"","1092","Navigation from login page to registration page","LMS system","Sun May 18 13:55:14 GMT 2025","passed","Sun May 18 13:55:15 GMT 2025","Authorization","Authentication","",""
"","3676","User login with correct email or password","LMS system","Sun May 18 13:55:10 GMT 2025","passed","Sun May 18 13:55:13 GMT 2025","Authorization","Authentication","",""
"","1215","Check displaying of empty courses list","LMS system","Sun May 18 13:55:17 GMT 2025","passed","Sun May 18 13:55:19 GMT 2025","Courses","Courses","",""
"","1317","User login with wrong email or password","LMS system","Sun May 18 13:55:14 GMT 2025","passed","Sun May 18 13:55:15 GMT 2025","Authorization","Authentication","",""
"","1248","Check displaying of dashboard page","LMS system","Sun May 18 13:55:25 GMT 2025","passed","Sun May 18 13:55:26 GMT 2025","Dashboard","Dashboard","",""
"","1594","Registration with correct email, username and password","LMS system","Sun May 18 13:55:16 GMT 2025","passed","Sun May 18 13:55:17 GMT 2025","Registration","Authentication","",""
"","1543","User login with wrong email or password","LMS system","Sun May 18 13:55:10 GMT 2025","passed","Sun May 18 13:55:11 GMT 2025","Authorization","Authentication","",""
"","4344","Edit course","LMS system","Sun May 18 13:55:19 GMT 2025","passed","Sun May 18 13:55:23 GMT 2025","Courses","Courses","",""
"","1595","User login with wrong email or password","LMS system","Sun May 18 13:55:12 GMT 2025","passed","Sun May 18 13:55:14 GMT 2025","Authorization","Authentication","",""
