"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1238","User login with wrong email or password","LMS system","Thu Jun 26 01:57:02 GMT 2025","passed","Thu Jun 26 01:57:04 GMT 2025","Authorization","Authentication","",""
"","1047","Check displaying of dashboard page","LMS system","Thu Jun 26 01:57:13 GMT 2025","passed","Thu Jun 26 01:57:14 GMT 2025","Dashboard","Dashboard","",""
"","3530","Edit course","LMS system","Thu Jun 26 01:57:08 GMT 2025","passed","Thu Jun 26 01:57:11 GMT 2025","Courses","Courses","",""
"","1336","Registration with correct email, username and password","LMS system","Thu Jun 26 01:57:05 GMT 2025","passed","Thu Jun 26 01:57:07 GMT 2025","Registration","Authentication","",""
"","1137","Check displaying of empty courses list","LMS system","Thu Jun 26 01:57:06 GMT 2025","passed","Thu Jun 26 01:57:07 GMT 2025","Courses","Courses","",""
"","3428","Create course","LMS system","Thu Jun 26 01:57:08 GMT 2025","passed","Thu Jun 26 01:57:11 GMT 2025","Courses","Courses","",""
"","1547","User login with wrong email or password","LMS system","Thu Jun 26 01:57:00 GMT 2025","passed","Thu Jun 26 01:57:02 GMT 2025","Authorization","Authentication","",""
"","926","Navigation from login page to registration page","LMS system","Thu Jun 26 01:57:04 GMT 2025","passed","Thu Jun 26 01:57:05 GMT 2025","Authorization","Authentication","",""
"","2940","User login with correct email or password","LMS system","Thu Jun 26 01:57:00 GMT 2025","passed","Thu Jun 26 01:57:03 GMT 2025","Authorization","Authentication","",""
"","1130","User login with wrong email or password","LMS system","Thu Jun 26 01:57:04 GMT 2025","passed","Thu Jun 26 01:57:05 GMT 2025","Authorization","Authentication","",""
