"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1622","User login with wrong email or password","LMS system","Tue Aug 19 01:53:11 GMT 2025","passed","Tue Aug 19 01:53:13 GMT 2025","Authorization","Authentication","",""
"","1036","User login with wrong email or password","LMS system","Tue Aug 19 01:53:15 GMT 2025","passed","Tue Aug 19 01:53:16 GMT 2025","Authorization","Authentication","",""
"","1276","Registration with correct email, username and password","LMS system","Tue Aug 19 01:53:16 GMT 2025","passed","Tue Aug 19 01:53:17 GMT 2025","Registration","Authentication","",""
"","1347","Check displaying of dashboard page","LMS system","Tue Aug 19 01:53:23 GMT 2025","passed","Tue Aug 19 01:53:25 GMT 2025","Dashboard","Dashboard","",""
"","3437","Create course","LMS system","Tue Aug 19 01:53:19 GMT 2025","passed","Tue Aug 19 01:53:22 GMT 2025","Courses","Courses","",""
"","3530","Edit course","LMS system","Tue Aug 19 01:53:19 GMT 2025","passed","Tue Aug 19 01:53:23 GMT 2025","Courses","Courses","",""
"","1215","Check displaying of empty courses list","LMS system","Tue Aug 19 01:53:18 GMT 2025","passed","Tue Aug 19 01:53:19 GMT 2025","Courses","Courses","",""
"","1358","User login with wrong email or password","LMS system","Tue Aug 19 01:53:13 GMT 2025","passed","Tue Aug 19 01:53:15 GMT 2025","Authorization","Authentication","",""
"","797","Navigation from login page to registration page","LMS system","Tue Aug 19 01:53:15 GMT 2025","passed","Tue Aug 19 01:53:16 GMT 2025","Authorization","Authentication","",""
"","3470","User login with correct email or password","LMS system","Tue Aug 19 01:53:11 GMT 2025","passed","Tue Aug 19 01:53:15 GMT 2025","Authorization","Authentication","",""
