"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4508","Edit course","LMS system","Sat Jul 11 10:11:15 UTC 2026","passed","Sat Jul 11 10:11:19 UTC 2026","Courses","Courses","",""
"","4625","Create course","LMS system","Sat Jul 11 10:11:14 UTC 2026","passed","Sat Jul 11 10:11:19 UTC 2026","Courses","Courses","",""
"","936","Navigation from login page to registration page","LMS system","Sat Jul 11 10:11:09 UTC 2026","passed","Sat Jul 11 10:11:10 UTC 2026","Authorization","Authentication","",""
"","1615","Check displaying of dashboard page","LMS system","Sat Jul 11 10:11:20 UTC 2026","passed","Sat Jul 11 10:11:22 UTC 2026","Dashboard","Dashboard","",""
"","1664","User login with wrong email or password","LMS system","Sat Jul 11 10:11:09 UTC 2026","passed","Sat Jul 11 10:11:11 UTC 2026","Authorization","Authentication","",""
"","1497","Check displaying of empty courses list","LMS system","Sat Jul 11 10:11:13 UTC 2026","passed","Sat Jul 11 10:11:14 UTC 2026","Courses","Courses","",""
"","1881","Registration with correct email, username and password","LMS system","Sat Jul 11 10:11:10 UTC 2026","passed","Sat Jul 11 10:11:12 UTC 2026","Registration","Authentication","",""
"","1490","User login with wrong email or password","LMS system","Sat Jul 11 10:11:07 UTC 2026","passed","Sat Jul 11 10:11:09 UTC 2026","Authorization","Authentication","",""
"","1833","User login with wrong email or password","LMS system","Sat Jul 11 10:11:05 UTC 2026","passed","Sat Jul 11 10:11:06 UTC 2026","Authorization","Authentication","",""
"","3843","User login with correct email or password","LMS system","Sat Jul 11 10:11:04 UTC 2026","passed","Sat Jul 11 10:11:08 UTC 2026","Authorization","Authentication","",""
