"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3397","User login with correct email or password","LMS system","Sat Mar 28 09:32:24 UTC 2026","passed","Sat Mar 28 09:32:27 UTC 2026","Authorization","Authentication","",""
"","3527","Edit course","LMS system","Sat Mar 28 09:32:32 UTC 2026","passed","Sat Mar 28 09:32:35 UTC 2026","Courses","Courses","",""
"","3609","Create course","LMS system","Sat Mar 28 09:32:31 UTC 2026","passed","Sat Mar 28 09:32:35 UTC 2026","Courses","Courses","",""
"","1304","Registration with correct email, username and password","LMS system","Sat Mar 28 09:32:29 UTC 2026","passed","Sat Mar 28 09:32:30 UTC 2026","Registration","Authentication","",""
"","1612","User login with wrong email or password","LMS system","Sat Mar 28 09:32:24 UTC 2026","passed","Sat Mar 28 09:32:25 UTC 2026","Authorization","Authentication","",""
"","886","Navigation from login page to registration page","LMS system","Sat Mar 28 09:32:27 UTC 2026","passed","Sat Mar 28 09:32:28 UTC 2026","Authorization","Authentication","",""
"","1277","Check displaying of dashboard page","LMS system","Sat Mar 28 09:32:36 UTC 2026","passed","Sat Mar 28 09:32:38 UTC 2026","Dashboard","Dashboard","",""
"","1134","Check displaying of empty courses list","LMS system","Sat Mar 28 09:32:30 UTC 2026","passed","Sat Mar 28 09:32:31 UTC 2026","Courses","Courses","",""
"","1088","User login with wrong email or password","LMS system","Sat Mar 28 09:32:28 UTC 2026","passed","Sat Mar 28 09:32:29 UTC 2026","Authorization","Authentication","",""
"","1382","User login with wrong email or password","LMS system","Sat Mar 28 09:32:26 UTC 2026","passed","Sat Mar 28 09:32:27 UTC 2026","Authorization","Authentication","",""
