"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3354","User login with correct email or password","LMS system","Sat Oct 18 01:42:05 GMT 2025","passed","Sat Oct 18 01:42:08 GMT 2025","Authorization","Authentication","",""
"","3887","Edit course","LMS system","Sat Oct 18 01:42:13 GMT 2025","passed","Sat Oct 18 01:42:17 GMT 2025","Courses","Courses","",""
"","1618","User login with wrong email or password","LMS system","Sat Oct 18 01:42:05 GMT 2025","passed","Sat Oct 18 01:42:06 GMT 2025","Authorization","Authentication","",""
"","1093","Check displaying of empty courses list","LMS system","Sat Oct 18 01:42:11 GMT 2025","passed","Sat Oct 18 01:42:12 GMT 2025","Courses","Courses","",""
"","999","Navigation from login page to registration page","LMS system","Sat Oct 18 01:42:09 GMT 2025","passed","Sat Oct 18 01:42:10 GMT 2025","Authorization","Authentication","",""
"","1468","User login with wrong email or password","LMS system","Sat Oct 18 01:42:07 GMT 2025","passed","Sat Oct 18 01:42:08 GMT 2025","Authorization","Authentication","",""
"","1342","Registration with correct email, username and password","LMS system","Sat Oct 18 01:42:10 GMT 2025","passed","Sat Oct 18 01:42:11 GMT 2025","Registration","Authentication","",""
"","3649","Create course","LMS system","Sat Oct 18 01:42:13 GMT 2025","passed","Sat Oct 18 01:42:16 GMT 2025","Courses","Courses","",""
"","1098","User login with wrong email or password","LMS system","Sat Oct 18 01:42:09 GMT 2025","passed","Sat Oct 18 01:42:10 GMT 2025","Authorization","Authentication","",""
"","1311","Check displaying of dashboard page","LMS system","Sat Oct 18 01:42:18 GMT 2025","passed","Sat Oct 18 01:42:19 GMT 2025","Dashboard","Dashboard","",""
