"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1257","User login with wrong email or password","LMS system","Thu May 15 05:17:31 GMT 2025","passed","Thu May 15 05:17:33 GMT 2025","Authorization","Authentication","",""
"","2707","User login with correct email or password","LMS system","Thu May 15 05:17:30 GMT 2025","passed","Thu May 15 05:17:32 GMT 2025","Authorization","Authentication","",""
"","3236","Create course","LMS system","Thu May 15 05:17:37 GMT 2025","passed","Thu May 15 05:17:40 GMT 2025","Courses","Courses","",""
"","1118","User login with wrong email or password","LMS system","Thu May 15 05:17:33 GMT 2025","passed","Thu May 15 05:17:34 GMT 2025","Authorization","Authentication","",""
"","1201","Registration with correct email, username and password","LMS system","Thu May 15 05:17:34 GMT 2025","passed","Thu May 15 05:17:36 GMT 2025","Registration","Authentication","",""
"","1228","Check displaying of dashboard page","LMS system","Thu May 15 05:17:42 GMT 2025","passed","Thu May 15 05:17:43 GMT 2025","Dashboard","Dashboard","",""
"","1343","User login with wrong email or password","LMS system","Thu May 15 05:17:30 GMT 2025","passed","Thu May 15 05:17:31 GMT 2025","Authorization","Authentication","",""
"","3370","Edit course","LMS system","Thu May 15 05:17:37 GMT 2025","passed","Thu May 15 05:17:40 GMT 2025","Courses","Courses","",""
"","876","Navigation from login page to registration page","LMS system","Thu May 15 05:17:33 GMT 2025","passed","Thu May 15 05:17:34 GMT 2025","Authorization","Authentication","",""
"","1044","Check displaying of empty courses list","LMS system","Thu May 15 05:17:35 GMT 2025","passed","Thu May 15 05:17:36 GMT 2025","Courses","Courses","",""
