"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1590","User login with wrong email or password","LMS system","Sat Jul 04 10:50:53 UTC 2026","passed","Sat Jul 04 10:50:54 UTC 2026","Authorization","Authentication","",""
"","1374","User login with wrong email or password","LMS system","Sat Jul 04 10:50:55 UTC 2026","passed","Sat Jul 04 10:50:56 UTC 2026","Authorization","Authentication","",""
"","1215","User login with wrong email or password","LMS system","Sat Jul 04 10:50:57 UTC 2026","passed","Sat Jul 04 10:50:58 UTC 2026","Authorization","Authentication","",""
"","1115","Navigation from login page to registration page","LMS system","Sat Jul 04 10:50:57 UTC 2026","passed","Sat Jul 04 10:50:58 UTC 2026","Authorization","Authentication","",""
"","3834","Edit course","LMS system","Sat Jul 04 10:51:01 UTC 2026","passed","Sat Jul 04 10:51:05 UTC 2026","Courses","Courses","",""
"","1199","Check displaying of empty courses list","LMS system","Sat Jul 04 10:51:00 UTC 2026","passed","Sat Jul 04 10:51:01 UTC 2026","Courses","Courses","",""
"","3339","User login with correct email or password","LMS system","Sat Jul 04 10:50:53 UTC 2026","passed","Sat Jul 04 10:50:56 UTC 2026","Authorization","Authentication","",""
"","1629","Check displaying of dashboard page","LMS system","Sat Jul 04 10:51:07 UTC 2026","passed","Sat Jul 04 10:51:08 UTC 2026","Dashboard","Dashboard","",""
"","3576","Create course","LMS system","Sat Jul 04 10:51:01 UTC 2026","passed","Sat Jul 04 10:51:05 UTC 2026","Courses","Courses","",""
"","1580","Registration with correct email, username and password","LMS system","Sat Jul 04 10:50:58 UTC 2026","passed","Sat Jul 04 10:51:00 UTC 2026","Registration","Authentication","",""
