"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4214","Edit course","LMS system","Thu Sep 11 01:45:15 GMT 2025","passed","Thu Sep 11 01:45:19 GMT 2025","Courses","Courses","",""
"","1057","Check displaying of empty courses list","LMS system","Thu Sep 11 01:45:13 GMT 2025","passed","Thu Sep 11 01:45:15 GMT 2025","Courses","Courses","",""
"","1378","User login with wrong email or password","LMS system","Thu Sep 11 01:45:09 GMT 2025","passed","Thu Sep 11 01:45:11 GMT 2025","Authorization","Authentication","",""
"","1090","User login with wrong email or password","LMS system","Thu Sep 11 01:45:11 GMT 2025","passed","Thu Sep 11 01:45:12 GMT 2025","Authorization","Authentication","",""
"","1367","Registration with correct email, username and password","LMS system","Thu Sep 11 01:45:12 GMT 2025","passed","Thu Sep 11 01:45:14 GMT 2025","Registration","Authentication","",""
"","4078","Create course","LMS system","Thu Sep 11 01:45:15 GMT 2025","passed","Thu Sep 11 01:45:19 GMT 2025","Courses","Courses","",""
"","1495","Check displaying of dashboard page","LMS system","Thu Sep 11 01:45:20 GMT 2025","passed","Thu Sep 11 01:45:22 GMT 2025","Dashboard","Dashboard","",""
"","1716","User login with wrong email or password","LMS system","Thu Sep 11 01:45:07 GMT 2025","passed","Thu Sep 11 01:45:09 GMT 2025","Authorization","Authentication","",""
"","951","Navigation from login page to registration page","LMS system","Thu Sep 11 01:45:11 GMT 2025","passed","Thu Sep 11 01:45:12 GMT 2025","Authorization","Authentication","",""
"","3337","User login with correct email or password","LMS system","Thu Sep 11 01:45:07 GMT 2025","passed","Thu Sep 11 01:45:10 GMT 2025","Authorization","Authentication","",""
