"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1147","Check displaying of dashboard page","LMS system","Thu Jul 10 01:59:19 GMT 2025","passed","Thu Jul 10 01:59:21 GMT 2025","Dashboard","Dashboard","",""
"","1000","User login with wrong email or password","LMS system","Thu Jul 10 01:59:10 GMT 2025","passed","Thu Jul 10 01:59:11 GMT 2025","Authorization","Authentication","",""
"","3431","Create course","LMS system","Thu Jul 10 01:59:14 GMT 2025","passed","Thu Jul 10 01:59:17 GMT 2025","Courses","Courses","",""
"","1295","User login with wrong email or password","LMS system","Thu Jul 10 01:59:08 GMT 2025","passed","Thu Jul 10 01:59:10 GMT 2025","Authorization","Authentication","",""
"","3104","User login with correct email or password","LMS system","Thu Jul 10 01:59:06 GMT 2025","passed","Thu Jul 10 01:59:09 GMT 2025","Authorization","Authentication","",""
"","1075","Check displaying of empty courses list","LMS system","Thu Jul 10 01:59:13 GMT 2025","passed","Thu Jul 10 01:59:14 GMT 2025","Courses","Courses","",""
"","3616","Edit course","LMS system","Thu Jul 10 01:59:14 GMT 2025","passed","Thu Jul 10 01:59:18 GMT 2025","Courses","Courses","",""
"","1281","Registration with correct email, username and password","LMS system","Thu Jul 10 01:59:12 GMT 2025","passed","Thu Jul 10 01:59:13 GMT 2025","Registration","Authentication","",""
"","942","Navigation from login page to registration page","LMS system","Thu Jul 10 01:59:10 GMT 2025","passed","Thu Jul 10 01:59:11 GMT 2025","Authorization","Authentication","",""
"","1576","User login with wrong email or password","LMS system","Thu Jul 10 01:59:06 GMT 2025","passed","Thu Jul 10 01:59:08 GMT 2025","Authorization","Authentication","",""
