"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3126","User login with correct email or password","LMS system","Sat May 02 09:56:13 UTC 2026","passed","Sat May 02 09:56:16 UTC 2026","Authorization","Authentication","",""
"","1653","Registration with correct email, username and password","LMS system","Sat May 02 09:56:18 UTC 2026","passed","Sat May 02 09:56:20 UTC 2026","Registration","Authentication","",""
"","1021","Navigation from login page to registration page","LMS system","Sat May 02 09:56:17 UTC 2026","passed","Sat May 02 09:56:18 UTC 2026","Authorization","Authentication","",""
"","3566","Edit course","LMS system","Sat May 02 09:56:21 UTC 2026","passed","Sat May 02 09:56:25 UTC 2026","Courses","Courses","",""
"","1601","User login with wrong email or password","LMS system","Sat May 02 09:56:13 UTC 2026","passed","Sat May 02 09:56:15 UTC 2026","Authorization","Authentication","",""
"","1575","User login with wrong email or password","LMS system","Sat May 02 09:56:15 UTC 2026","passed","Sat May 02 09:56:17 UTC 2026","Authorization","Authentication","",""
"","1179","Check displaying of empty courses list","LMS system","Sat May 02 09:56:19 UTC 2026","passed","Sat May 02 09:56:20 UTC 2026","Courses","Courses","",""
"","3727","Create course","LMS system","Sat May 02 09:56:21 UTC 2026","passed","Sat May 02 09:56:24 UTC 2026","Courses","Courses","",""
"","1166","Check displaying of dashboard page","LMS system","Sat May 02 09:56:26 UTC 2026","passed","Sat May 02 09:56:27 UTC 2026","Dashboard","Dashboard","",""
"","1102","User login with wrong email or password","LMS system","Sat May 02 09:56:17 UTC 2026","passed","Sat May 02 09:56:18 UTC 2026","Authorization","Authentication","",""
