"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1465","Check displaying of dashboard page","LMS system","Sat Nov 01 01:54:33 GMT 2025","passed","Sat Nov 01 01:54:35 GMT 2025","Dashboard","Dashboard","",""
"","3383","Create course","LMS system","Sat Nov 01 01:54:28 GMT 2025","passed","Sat Nov 01 01:54:32 GMT 2025","Courses","Courses","",""
"","1289","Registration with correct email, username and password","LMS system","Sat Nov 01 01:54:26 GMT 2025","passed","Sat Nov 01 01:54:27 GMT 2025","Registration","Authentication","",""
"","993","Check displaying of empty courses list","LMS system","Sat Nov 01 01:54:27 GMT 2025","passed","Sat Nov 01 01:54:28 GMT 2025","Courses","Courses","",""
"","3079","User login with correct email or password","LMS system","Sat Nov 01 01:54:21 GMT 2025","passed","Sat Nov 01 01:54:24 GMT 2025","Authorization","Authentication","",""
"","3531","Edit course","LMS system","Sat Nov 01 01:54:28 GMT 2025","passed","Sat Nov 01 01:54:32 GMT 2025","Courses","Courses","",""
"","876","Navigation from login page to registration page","LMS system","Sat Nov 01 01:54:25 GMT 2025","passed","Sat Nov 01 01:54:26 GMT 2025","Authorization","Authentication","",""
"","1358","User login with wrong email or password","LMS system","Sat Nov 01 01:54:23 GMT 2025","passed","Sat Nov 01 01:54:24 GMT 2025","Authorization","Authentication","",""
"","1399","User login with wrong email or password","LMS system","Sat Nov 01 01:54:21 GMT 2025","passed","Sat Nov 01 01:54:23 GMT 2025","Authorization","Authentication","",""
"","1022","User login with wrong email or password","LMS system","Sat Nov 01 01:54:25 GMT 2025","passed","Sat Nov 01 01:54:26 GMT 2025","Authorization","Authentication","",""
