"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2905","User login with correct email or password","LMS system","Sat May 16 10:10:37 UTC 2026","passed","Sat May 16 10:10:40 UTC 2026","Authorization","Authentication","",""
"","931","Navigation from login page to registration page","LMS system","Sat May 16 10:10:40 UTC 2026","passed","Sat May 16 10:10:41 UTC 2026","Authorization","Authentication","",""
"","1352","User login with wrong email or password","LMS system","Sat May 16 10:10:38 UTC 2026","passed","Sat May 16 10:10:40 UTC 2026","Authorization","Authentication","",""
"","1194","Check displaying of dashboard page","LMS system","Sat May 16 10:10:49 UTC 2026","passed","Sat May 16 10:10:50 UTC 2026","Dashboard","Dashboard","",""
"","3423","Create course","LMS system","Sat May 16 10:10:44 UTC 2026","passed","Sat May 16 10:10:48 UTC 2026","Courses","Courses","",""
"","1290","User login with wrong email or password","LMS system","Sat May 16 10:10:37 UTC 2026","passed","Sat May 16 10:10:38 UTC 2026","Authorization","Authentication","",""
"","1335","Registration with correct email, username and password","LMS system","Sat May 16 10:10:41 UTC 2026","passed","Sat May 16 10:10:43 UTC 2026","Registration","Authentication","",""
"","1005","User login with wrong email or password","LMS system","Sat May 16 10:10:40 UTC 2026","passed","Sat May 16 10:10:41 UTC 2026","Authorization","Authentication","",""
"","3632","Edit course","LMS system","Sat May 16 10:10:44 UTC 2026","passed","Sat May 16 10:10:48 UTC 2026","Courses","Courses","",""
"","1036","Check displaying of empty courses list","LMS system","Sat May 16 10:10:43 UTC 2026","passed","Sat May 16 10:10:44 UTC 2026","Courses","Courses","",""
